174.26737546920776,96.27634882926941,-44.11238133907318,1,orange,VEH1 Percussive - 46.wav
94.43097710609436,-98.48629832267761,142.7529811859131,1,orange,VAD1 Snares 013.wav
17.106780409812927,-166.7772650718689,-69.16724443435669,1,orange,VEH1 Tom - 14.wav
53.296029567718506,-188.28802108764648,-121.86001539230347,1,orange,VEH1 Bongo - 04.wav
-56.22429847717285,-352.21214294433594,132.04362392425537,1,orange,VEH1 Open Hihat - 002.wav
-140.13147354125977,92.15224385261536,110.77293157577515,1,orange,VEH1 Soft Kick - 072.wav
143.20459365844727,196.07998132705688,-94.98301148414612,1,orange,VAD1 Kick Soft 036.wav
54.41275238990784,152.6447057723999,70.94566226005554,1,orange,VAD1 Snares 014.wav
99.65630769729614,78.272545337677,87.8034234046936,1,orange,VEH1 Hard Kick - 195.wav
-131.10589981079102,117.52591133117676,-10.93367338180542,1,orange,VAD1 Shaker 021.wav
-65.49197435379028,133.07918310165405,96.48743271827698,1,orange,VAD1 Open Hihat 036.wav
75.72717666625977,-97.70534038543701,-183.50696563720703,1,orange,VAD1 Claps 175.wav
113.46801519393921,7.0452094078063965,329.3744087219238,1,orange,VAD1 Rides 031.wav
-85.19202470779419,263.864541053772,50.69742798805237,1,orange,VEH1 Closed Hihat - 22.wav
144.49536800384521,-170.4325795173645,-26.813116669654846,1,orange,VEH1 Hard Kick - 185.wav
106.20628595352173,91.08132719993591,-211.73593997955322,1,orange,VAD1 Claps 193.wav
59.1819167137146,4.1662707924842834,-177.03418731689453,1,orange,VEH1 Open Hihat - 160.wav
-124.45613145828247,-99.93376135826111,153.40620279312134,1,orange,VAD1 Kick Soft 113.wav
67.98016428947449,42.83210039138794,227.48911380767822,1,orange,VAD1 Snares 025.wav
71.78845405578613,110.88016033172607,193.51773262023926,1,orange,VEH1 House Rimshot - 39.wav
2.045384608209133,-263.2671594619751,71.99773788452148,1,orange,VAD1 FM Perc 043.wav
117.23295450210571,-64.22263383865356,79.82944250106812,1,orange,VAD1 Snares 129.wav
-51.46053433418274,-53.30364108085632,133.56009721755981,1,orange,VAD1 Tribal 057.wav
-2.9117826372385025,-74.08039569854736,222.21662998199463,1,orange,VAD1 Closed Hihat 036.wav
19.33417022228241,-157.23700523376465,176.75106525421143,1,orange,VEH1 Crash - 40.wav
61.54898405075073,210.36841869354248,-60.620224475860596,1,orange,VAD1 Tribal 005.wav
-305.73129653930664,183.23274850845337,-21.48551642894745,1,orange,VAD1 Kick Hard 028.wav
-165.9428596496582,-93.38110685348511,37.387195229530334,1,orange,VEH1 Ride - 30.wav
3.1711574643850327,78.05628180503845,239.01000022888184,1,orange,VAD1 Toms 065.wav
-106.73232078552246,168.11535358428955,-0.7927706465125084,1,orange,VAD1 Claps 010.wav
-8.315232396125793,132.30963945388794,-183.31972360610962,1,orange,VAD1 Tribal 002.wav
182.84379243850708,70.89259624481201,-77.12928652763367,1,orange,VAD1 Percussive 088.wav
-68.03694367408752,-111.80868148803711,174.8426079750061,1,orange,VAD1 Closed Hihat 080.wav
-51.43404006958008,-109.02138948440552,292.89212226867676,1,orange,VEH1 Crash - 21.wav
