174.26737546920776,96.27634882926941,-44.11238133907318,1,orange,VEH1 Percussive - 46.wav
94.43097710609436,-98.48629832267761,142.7529811859131,1,orange,VAD1 Snares 013.wav
-31.448262929916382,-13.758207857608795,-51.833945512771606,1,orange,VEH1 Soft Kick - 046.wav
17.106780409812927,-166.7772650718689,-69.16724443435669,1,orange,VEH1 Tom - 14.wav
72.36912250518799,-28.185254335403442,24.307186901569366,1,orange,VAD1 Percussive 009.wav
111.6287350654602,-41.16731286048889,-35.296013951301575,1,orange,VAD1 Kick Hard 078.wav
-25.451964139938354,-111.5696668624878,-83.07382464408875,1,orange,VAD1 Claps 064.wav
-110.92941761016846,-56.63667321205139,-78.04824709892273,1,orange,VAD1 Kick Long _ Tonal 004.wav
53.296029567718506,-188.28802108764648,-121.86001539230347,1,orange,VEH1 Bongo - 04.wav
-56.22429847717285,-352.21214294433594,132.04362392425537,1,orange,VEH1 Open Hihat - 002.wav
-35.115015506744385,87.51561045646667,27.377033233642578,1,orange,VEH1 House Rimshot - 36.wav
-140.13147354125977,92.15224385261536,110.77293157577515,1,orange,VEH1 Soft Kick - 072.wav
128.34537029266357,-29.97702956199646,47.42240011692047,1,orange,VAD1 Rides 042.wav
143.20459365844727,196.07998132705688,-94.98301148414612,1,orange,VAD1 Kick Soft 036.wav
-22.115302085876465,11.437276750802994,39.72424864768982,1,orange,VAD1 Claps 141.wav
54.41275238990784,152.6447057723999,70.94566226005554,1,orange,VAD1 Snares 014.wav
99.65630769729614,78.272545337677,87.8034234046936,1,orange,VEH1 Hard Kick - 195.wav
-131.10589981079102,117.52591133117676,-10.93367338180542,1,orange,VAD1 Shaker 021.wav
-65.49197435379028,133.07918310165405,96.48743271827698,1,orange,VAD1 Open Hihat 036.wav
75.72717666625977,-97.70534038543701,-183.50696563720703,1,orange,VAD1 Claps 175.wav
113.46801519393921,7.0452094078063965,329.3744087219238,1,orange,VAD1 Rides 031.wav
-85.19202470779419,263.864541053772,50.69742798805237,1,orange,VEH1 Closed Hihat - 22.wav
144.49536800384521,-170.4325795173645,-26.813116669654846,1,orange,VEH1 Hard Kick - 185.wav
106.20628595352173,91.08132719993591,-211.73593997955322,1,orange,VAD1 Claps 193.wav
-48.60190749168396,32.73477852344513,83.22914242744446,1,orange,VAD1 Claps 199.wav
-27.2742360830307,-30.825603008270264,-130.90156316757202,1,orange,VAD1 Kick Hard 054.wav
59.1819167137146,4.1662707924842834,-177.03418731689453,1,orange,VEH1 Open Hihat - 160.wav
86.8649959564209,-23.062247037887573,43.480366468429565,1,orange,VEH1 Snares _ Claps - 045.wav
66.19681119918823,59.97967720031738,-67.12466478347778,1,orange,VEH1 Hard Kick - 077.wav
-75.23552179336548,-96.6165542602539,-12.112551182508469,1,orange,VAD1 Kick Long _ Tonal 047.wav
-124.45613145828247,-99.93376135826111,153.40620279312134,1,orange,VAD1 Kick Soft 113.wav
67.98016428947449,42.83210039138794,227.48911380767822,1,orange,VAD1 Snares 025.wav
71.78845405578613,110.88016033172607,193.51773262023926,1,orange,VEH1 House Rimshot - 39.wav
2.045384608209133,-263.2671594619751,71.99773788452148,1,orange,VAD1 FM Perc 043.wav
